AwardsRowID,awardName,year,leagueID,personID,pointsWon,pointsMax,votesFirst,tie,notes,isShared
13125,Rookie of the Year,2013,AL,straida01,15.0,150.0,1.0,NULL,NULL,Y
13126,Rookie of the Year,2013,NL,teherju01,7.0,150.0,0.0,NULL,NULL,Y
13127,Silver Slugger,2013,AL,troutmi01,NULL,NULL,NULL,NULL,OF,N
13128,MVP,2013,AL,troutmi01,282.0,420.0,5.0,NULL,NULL,Y
13129,MVP,2013,NL,tulowtr01,5.0,420.0,0.0,NULL,NULL,Y
13130,ALCS MVP,2013,AL,ueharko01,NULL,NULL,NULL,NULL,NULL,N
13131,MVP,2013,AL,ueharko01,2.0,420.0,0.0,NULL,NULL,Y
13132,Cy Young,2013,AL,ueharko01,10.0,210.0,0.0,NULL,NULL,Y
13133,Gold Glove,2013,AL,victosh01,NULL,NULL,NULL,NULL,RF,N
13134,MVP,2013,AL,victosh01,1.0,420.0,0.0,NULL,NULL,Y
13135,MVP,2013,NL,vottojo01,149.0,420.0,0.0,NULL,NULL,Y
13136,NLCS MVP,2013,NL,wachami01,NULL,NULL,NULL,NULL,NULL,N
13137,Gold Glove,2013,NL,wainwad01,NULL,NULL,NULL,NULL,P,N
13138,MVP,2013,NL,wainwad01,3.0,420.0,0.0,NULL,NULL,Y
13139,Cy Young,2013,NL,wainwad01,86.0,210.0,1.0,NULL,NULL,Y
13140,BBWAA Manager of the Year,2013,AL,washiro01,1.0,150.0,0.0,NULL,NULL,Y
13141,MVP,2013,NL,werthja01,20.0,420.0,0.0,NULL,NULL,Y
13142,BBWAA Manager of the Year,2013,AL,yostne01,1.0,150.0,0.0,NULL,NULL,Y
13143,Cy Young,2013,NL,zimmejo02,21.0,210.0,0.0,NULL,NULL,Y
13144,Rookie of the Year,2014,AL,abreujo02,NULL,NULL,NULL,NULL,NULL,N
13145,Silver Slugger,2014,AL,abreujo02,NULL,NULL,NULL,NULL,1B,N
13146,MVP,2014,AL,abreujo02,145.0,420.0,0.0,NULL,NULL,Y
13147,Rookie of the Year,2014,AL,abreujo02,150.0,150.0,30.0,NULL,NULL,Y
13148,Silver Slugger,2014,AL,altuvjo01,NULL,NULL,NULL,NULL,2B,N
13149,MVP,2014,AL,altuvjo01,41.0,420.0,0.0,NULL,NULL,Y
13150,Cy Young,2014,NL,alvarhe01,1.0,210.0,0.0,NULL,NULL,Y
13151,Rookie of the Year,2014,NL,anderch01,1.0,150.0,0.0,NULL,NULL,Y
13152,Gold Glove,2014,NL,arenano01,NULL,NULL,NULL,NULL,3B,N
13153,Cy Young,2014,NL,arrieja01,3.0,210.0,0.0,NULL,NULL,Y
13154,Silver Slugger,2014,AL,bautijo02,NULL,NULL,NULL,NULL,OF,N
13155,MVP,2014,AL,bautijo02,122.0,420.0,0.0,NULL,NULL,Y
13156,Silver Slugger,2014,AL,beltrad01,NULL,NULL,NULL,NULL,3B,N
13157,MVP,2014,AL,beltrad01,22.0,420.0,0.0,NULL,NULL,Y
13158,Rookie of the Year,2014,AL,betande01,27.0,150.0,0.0,NULL,NULL,Y
13159,BBWAA Manager of the Year,2014,NL,blackbu02,1.0,150.0,0.0,NULL,NULL,Y
13160,BBWAA Manager of the Year,2014,NL,bochybr01,30.0,150.0,3.0,NULL,NULL,Y
13161,Silver Slugger,2014,AL,brantmi02,NULL,NULL,NULL,NULL,OF,N
13162,MVP,2014,AL,brantmi02,191.0,420.0,0.0,NULL,NULL,Y
13163,NLCS MVP,2014,NL,bumgama01,NULL,NULL,NULL,NULL,NULL,N
13164,Silver Slugger,2014,NL,bumgama01,NULL,NULL,NULL,NULL,P,N
13165,World Series MVP,2014,ML,bumgama01,NULL,NULL,NULL,NULL,NULL,N
13166,Cy Young,2014,NL,bumgama01,28.0,210.0,0.0,NULL,NULL,Y
13167,MVP,2014,AL,cabremi01,82.0,420.0,0.0,NULL,NULL,Y
13168,ALCS MVP,2014,AL,cainlo01,NULL,NULL,NULL,NULL,NULL,N
13169,MVP,2014,AL,canoro01,124.0,420.0,0.0,NULL,NULL,Y
13170,Rookie of the Year,2014,AL,casteni01,1.0,150.0,0.0,NULL,NULL,Y
13171,BBWAA Manager of the Year,2014,NL,collite99,1.0,150.0,0.0,NULL,NULL,Y
13172,MVP,2014,AL,cruzne02,102.0,420.0,0.0,NULL,NULL,Y
13173,MVP,2014,NL,cuetojo01,22.0,420.0,0.0,NULL,NULL,Y
13174,Cy Young,2014,NL,cuetojo01,112.0,210.0,0.0,NULL,NULL,Y
13175,Rookie of the Year,2014,NL,darnatr01,2.0,150.0,0.0,NULL,NULL,Y
13176,Cy Young,2014,AL,daviswa01,3.0,210.0,0.0,NULL,NULL,Y
13177,Rookie of the Year,2014,NL,degroja01,NULL,NULL,NULL,NULL,NULL,N
13178,Rookie of the Year,2014,NL,degroja01,142.0,150.0,26.0,NULL,NULL,Y
13179,Silver Slugger,2014,NL,desmoia01,NULL,NULL,NULL,NULL,SS,N
13180,MVP,2014,AL,donaljo02,96.0,420.0,0.0,NULL,NULL,Y
13181,MVP,2014,NL,dudalu01,3.0,420.0,0.0,NULL,NULL,Y
13182,Rookie of the Year,2014,NL,familje01,2.0,150.0,0.0,NULL,NULL,Y
13183,Cy Young,2014,NL,fistedo01,5.0,210.0,0.0,NULL,NULL,Y
13184,BBWAA Manager of the Year,2014,AL,francte01,2.0,150.0,0.0,NULL,NULL,Y
13185,MVP,2014,NL,freemfr01,2.0,420.0,0.0,NULL,NULL,Y
13186,Rookie of the Year,2014,NL,gileske01,8.0,150.0,0.0,NULL,NULL,Y
13187,BBWAA Manager of the Year,2014,AL,girarjo01,1.0,150.0,0.0,NULL,NULL,Y
13188,Silver Slugger,2014,AL,gomesya01,NULL,NULL,NULL,NULL,C,N
13189,MVP,2014,NL,gomezca01,13.0,420.0,0.0,NULL,NULL,Y
13190,Gold Glove,2014,NL,gonzaad01,NULL,NULL,NULL,NULL,1B,N
13191,Silver Slugger,2014,NL,gonzaad01,NULL,NULL,NULL,NULL,1B,N
13192,MVP,2014,NL,gonzaad01,57.0,420.0,0.0,NULL,NULL,Y
13193,Gold Glove,2014,AL,gordoal01,NULL,NULL,NULL,NULL,LF,N
13194,MVP,2014,AL,gordoal01,44.0,420.0,0.0,NULL,NULL,Y
13195,MVP,2014,NL,gordode01,1.0,420.0,0.0,NULL,NULL,Y
13196,Gold Glove,2014,NL,greinza01,NULL,NULL,NULL,NULL,P,N
13197,Cy Young,2014,NL,greinza01,6.0,210.0,0.0,NULL,NULL,Y
13198,Cy Young,2014,NL,hamelco01,17.0,210.0,0.0,NULL,NULL,Y
13199,Rookie of the Year,2014,NL,hamilbi02,92.0,150.0,4.0,NULL,NULL,Y
13200,Gold Glove,2014,AL,hardyjj01,NULL,NULL,NULL,NULL,SS,N
13201,MVP,2014,NL,harrijo05,52.0,420.0,0.0,NULL,NULL,Y
13202,Rookie of the Year,2014,NL,hendrky01,2.0,150.0,0.0,NULL,NULL,Y
13203,MVP,2014,AL,hernafe02,48.0,420.0,0.0,NULL,NULL,Y
13204,Cy Young,2014,AL,hernafe02,159.0,210.0,13.0,NULL,NULL,Y
13205,Gold Glove,2014,NL,heywaja01,NULL,NULL,NULL,NULL,RF,N
13206,Reliever of the Year Award,2014,AL,hollagr01,NULL,NULL,NULL,NULL,NULL,N
13207,MVP,2014,AL,hollagr01,13.0,420.0,0.0,NULL,NULL,Y
13208,Cy Young,2014,AL,hollagr01,1.0,210.0,0.0,NULL,NULL,Y
13209,MVP,2014,NL,hollima01,17.0,420.0,0.0,NULL,NULL,Y
13210,Rookie of the Year,2014,AL,holtbr01,1.0,150.0,0.0,NULL,NULL,Y
13211,Gold Glove,2014,AL,hosmeer01,NULL,NULL,NULL,NULL,1B,N
13212,Cy Young,2014,AL,hugheph01,6.0,210.0,0.0,NULL,NULL,Y
13213,BBWAA Manager of the Year,2014,NL,hurdlcl01,80.0,150.0,8.0,NULL,NULL,Y
13214,Rookie of the Year,2014,NL,inciaen01,4.0,150.0,0.0,NULL,NULL,Y
13215,Gold Glove,2014,AL,jonesad01,NULL,NULL,NULL,NULL,RF,N
13216,MVP,2014,AL,jonesad01,34.0,420.0,0.0,NULL,NULL,Y
13217,MVP,2014,AL,kendrho01,3.0,420.0,0.0,NULL,NULL,Y
13218,Cy Young Award,2014,NL,kershcl01,NULL,NULL,NULL,NULL,NULL,N
13219,Most Valuable Player,2014,NL,kershcl01,NULL,NULL,NULL,NULL,NULL,N
13220,TSN Major League Player of the Year,2014,ML,kershcl01,NULL,NULL,NULL,NULL,NULL,N
13221,MVP,2014,NL,kershcl01,355.0,420.0,18.0,NULL,NULL,Y
13222,Cy Young,2014,NL,kershcl01,210.0,210.0,30.0,NULL,NULL,Y
13223,Gold Glove,2014,AL,keuchda01,NULL,NULL,NULL,NULL,P,N
13224,Reliever of the Year Award,2014,NL,kimbrcr01,NULL,NULL,NULL,NULL,NULL,N
13225,Cy Young,2014,NL,kimbrcr01,3.0,210.0,0.0,NULL,NULL,Y
13226,Cy Young Award,2014,AL,klubeco01,NULL,NULL,NULL,NULL,NULL,N
13227,MVP,2014,AL,klubeco01,45.0,420.0,0.0,NULL,NULL,Y
13228,Cy Young,2014,AL,klubeco01,169.0,210.0,17.0,NULL,NULL,Y
13229,Roberto Clemente Award,2014,AL,konerpa01,NULL,NULL,NULL,NULL,NULL,N
13230,Gold Glove,2014,NL,lagarju01,NULL,NULL,NULL,NULL,CF,N
13231,Gold Glove,2014,NL,lemahdj01,NULL,NULL,NULL,NULL,2B,N
13232,Cy Young,2014,AL,lestejo01,46.0,210.0,0.0,NULL,NULL,Y
13233,MVP,2014,NL,lucrojo01,167.0,420.0,0.0,NULL,NULL,Y
13234,Gold Glove,2014,AL,markani01,NULL,NULL,NULL,NULL,CF,N
13235,MVP,2014,NL,martiru01,21.0,420.0,0.0,NULL,NULL,Y
13236,Silver Slugger,2014,AL,martivi01,NULL,NULL,NULL,NULL,DH,N
13237,MVP,2014,AL,martivi01,229.0,420.0,0.0,NULL,NULL,Y
13238,BBWAA Manager of the Year,2014,NL,mathemi01,18.0,150.0,0.0,NULL,NULL,Y
13239,BBWAA Manager of the Year,2014,NL,mattido01,12.0,150.0,0.0,NULL,NULL,Y
13240,BBWAA Manager of the Year,2014,AL,mcclell01,29.0,150.0,1.0,NULL,NULL,Y
13241,Silver Slugger,2014,NL,mccutan01,NULL,NULL,NULL,NULL,OF,N
13242,MVP,2014,NL,mccutan01,271.0,420.0,4.0,NULL,NULL,Y
13243,Comeback Player of the Year,2014,NL,mcgehca01,NULL,NULL,NULL,NULL,NULL,N
13244,Rookie of the Year,2014,AL,mchugco01,21.0,150.0,0.0,NULL,NULL,Y
13245,BBWAA Manager of the Year,2014,AL,melvibo01,1.0,150.0,0.0,NULL,NULL,Y
13246,MVP,2014,NL,mesorde01,5.0,420.0,0.0,NULL,NULL,Y
13247,Gold Glove,2014,NL,molinya01,NULL,NULL,NULL,NULL,C,N
13248,MVP,2014,NL,morneju01,2.0,420.0,0.0,NULL,NULL,Y
13249,Rookie of the Year,2014,AL,odorija01,1.0,150.0,0.0,NULL,NULL,Y
13250,Rookie of the Year,2014,NL,panikjo01,3.0,150.0,0.0,NULL,NULL,Y
13251,Gold Glove,2014,AL,pedrodu01,NULL,NULL,NULL,NULL,2B,N
13252,MVP,2014,NL,pencehu01,34.0,420.0,0.0,NULL,NULL,Y
13253,MVP,2014,NL,peraljh01,17.0,420.0,0.0,NULL,NULL,Y
13254,Gold Glove,2014,AL,perezsa02,NULL,NULL,NULL,NULL,C,N
13255,Silver Slugger,2014,NL,poseybu01,NULL,NULL,NULL,NULL,C,N
13256,MVP,2014,NL,poseybu01,152.0,420.0,0.0,NULL,NULL,Y
13257,Cy Young,2014,AL,priceda01,16.0,210.0,0.0,NULL,NULL,Y
13258,MVP,2014,NL,puigya01,8.0,420.0,0.0,NULL,NULL,Y
13259,MVP,2014,AL,pujolal01,5.0,420.0,0.0,NULL,NULL,Y
13260,Silver Slugger,2014,AL,ramiral03,NULL,NULL,NULL,NULL,SS,N
13261,BBWAA Manager of the Year,2014,NL,redmomi01,16.0,150.0,1.0,NULL,NULL,Y
13262,Silver Slugger,2014,NL,rendoan01,NULL,NULL,NULL,NULL,3B,N
13263,MVP,2014,NL,rendoan01,155.0,420.0,0.0,NULL,NULL,Y
13264,Branch Rickey Award,2014,ML,rizzoan01,NULL,NULL,NULL,NULL,NULL,N
13265,MVP,2014,NL,rizzoan01,37.0,420.0,0.0,NULL,NULL,Y
13266,BBWAA Manager of the Year,2014,NL,roeniro01,3.0,150.0,0.0,NULL,NULL,Y
13267,Roberto Clemente Award,2014,NL,rolliji01,NULL,NULL,NULL,NULL,NULL,N
13268,Cy Young,2014,AL,salech01,78.0,210.0,0.0,NULL,NULL,Y
13269,Rookie of the Year,2014,AL,santada01,3.0,150.0,0.0,NULL,NULL,Y
13270,Cy Young,2014,AL,scherma01,32.0,210.0,0.0,NULL,NULL,Y
13271,BBWAA Manager of the Year,2014,AL,sciosmi01,61.0,150.0,4.0,NULL,NULL,Y
13272,Gold Glove,2014,AL,seageky01,NULL,NULL,NULL,NULL,3B,N
13273,MVP,2014,AL,seageky01,1.0,420.0,0.0,NULL,NULL,Y
13274,MVP,2014,AL,shielja02,3.0,420.0,0.0,NULL,NULL,Y
13275,Rookie of the Year,2014,AL,shoemma01,40.0,150.0,0.0,NULL,NULL,Y
13276,TSN Manager of the Year,2014,AL,showabu99,NULL,NULL,NULL,NULL,NULL,N
13277,BBWAA Manager of the Year,2014,AL,showabu99,NULL,NULL,NULL,NULL,NULL,N
13278,BBWAA Manager of the Year,2014,AL,showabu99,132.0,150.0,25.0,NULL,NULL,Y
13279,Gold Glove,2014,NL,simmoan01,NULL,NULL,NULL,NULL,SS,N
13280,MVP,2014,NL,spande01,8.0,420.0,0.0,NULL,NULL,Y
13281,Rookie of the Year,2014,AL,springe01,1.0,150.0,0.0,NULL,NULL,Y
13282,Hank Aaron Award,2014,NL,stantmi03,NULL,NULL,NULL,NULL,NULL,N
13283,Silver Slugger,2014,NL,stantmi03,NULL,NULL,NULL,NULL,OF,N
13284,MVP,2014,NL,stantmi03,298.0,420.0,8.0,NULL,NULL,Y
13285,Cy Young,2014,NL,strasst01,3.0,210.0,0.0,NULL,NULL,Y
13286,Rookie of the Year,2014,AL,tanakma01,16.0,150.0,0.0,NULL,NULL,Y
13287,All-Star Game MVP,2014,AL,troutmi01,NULL,NULL,NULL,NULL,NULL,N
13288,Hank Aaron Award,2014,AL,troutmi01,NULL,NULL,NULL,NULL,NULL,N
13289,Most Valuable Player,2014,AL,troutmi01,NULL,NULL,NULL,NULL,NULL,N
13290,Silver Slugger,2014,AL,troutmi01,NULL,NULL,NULL,NULL,OF,N
13291,MVP,2014,AL,troutmi01,420.0,420.0,30.0,NULL,NULL,Y
13292,MVP,2014,NL,tulowtr01,1.0,420.0,0.0,NULL,NULL,Y
13293,Silver Slugger,2014,NL,uptonju01,NULL,NULL,NULL,NULL,OF,N
13294,MVP,2014,NL,uptonju01,10.0,420.0,0.0,NULL,NULL,Y
13295,Rookie of the Year,2014,AL,ventuyo01,9.0,150.0,0.0,NULL,NULL,Y
13296,MVP,2014,NL,wainwad01,53.0,420.0,0.0,NULL,NULL,Y
13297,Cy Young,2014,NL,wainwad01,97.0,210.0,0.0,NULL,NULL,Y
13298,Silver Slugger,2014,NL,walkene01,NULL,NULL,NULL,NULL,2B,N
13299,MVP,2014,NL,werthja01,9.0,420.0,0.0,NULL,NULL,Y
13300,TSN Manager of the Year,2014,NL,willima04,NULL,NULL,NULL,NULL,NULL,N
13301,BBWAA Manager of the Year,2014,NL,willima04,NULL,NULL,NULL,NULL,NULL,N
13302,BBWAA Manager of the Year,2014,NL,willima04,109.0,150.0,18.0,NULL,NULL,Y
13303,Rookie of the Year,2014,NL,wongko01,14.0,150.0,0.0,NULL,NULL,Y
13304,Gold Glove,2014,NL,yelicch01,NULL,NULL,NULL,NULL,LF,N
13305,BBWAA Manager of the Year,2014,AL,yostne01,41.0,150.0,0.0,NULL,NULL,Y
13306,Comeback Player of the Year,2014,AL,youngch03,NULL,NULL,NULL,NULL,NULL,N
13307,Cy Young,2014,NL,zimmejo02,25.0,210.0,0.0,NULL,NULL,Y
13308,MVP,2015,AL,abreujo02,3.0,420.0,0.0,NULL,NULL,Y
13309,Gold Glove,2015,AL,altuvjo01,NULL,NULL,NULL,NULL,2B,N
13310,Silver Slugger,2015,AL,altuvjo01,NULL,NULL,NULL,NULL,2B,N
13311,MVP,2015,AL,altuvjo01,44.0,420.0,0.0,NULL,NULL,Y
13312,Cy Young,2015,AL,archech01,29.0,210.0,0.0,NULL,NULL,Y
13313,Gold Glove,2015,NL,arenano01,NULL,NULL,NULL,NULL,3B,N
13314,Silver Slugger,2015,NL,arenano01,NULL,NULL,NULL,NULL,3B,N
13315,MVP,2015,NL,arenano01,102.0,420.0,0.0,NULL,NULL,Y
13316,Cy Young Award,2015,NL,arrieja01,NULL,NULL,NULL,NULL,NULL,N
13317,MVP,2015,NL,arrieja01,134.0,420.0,0.0,NULL,NULL,Y
13318,Cy Young,2015,NL,arrieja01,169.0,210.0,17.0,NULL,NULL,Y
13319,BBWAA Manager of the Year,2015,AL,banisje01,NULL,NULL,NULL,NULL,NULL,N
13320,BBWAA Manager of the Year,2015,AL,banisje01,112.0,150.0,17.0,NULL,NULL,Y
13321,MVP,2015,AL,bautijo02,82.0,420.0,0.0,NULL,NULL,Y
13322,MVP,2015,AL,beltrad01,83.0,420.0,0.0,NULL,NULL,Y
13323,Cy Young,2015,AL,betande01,1.0,210.0,0.0,NULL,NULL,Y
13324,MVP,2015,AL,bettsmo01,4.0,420.0,0.0,NULL,NULL,Y
13325,BBWAA Manager of the Year,2015,NL,bochybr01,1.0,150.0,0.0,NULL,NULL,Y
13326,Silver Slugger,2015,AL,bogaexa01,NULL,NULL,NULL,NULL,SS,N
13327,Rookie of the Year,2015,NL,bourju01,4.0,150.0,0.0,NULL,NULL,Y
13328,MVP,2015,AL,brantmi02,1.0,420.0,0.0,NULL,NULL,Y
13329,Rookie of the Year,2015,NL,bryankr01,NULL,NULL,NULL,NULL,NULL,N
13330,MVP,2015,NL,bryankr01,34.0,420.0,0.0,NULL,NULL,Y
13331,Rookie of the Year,2015,NL,bryankr01,150.0,150.0,30.0,NULL,NULL,Y
13332,Silver Slugger,2015,NL,bumgama01,NULL,NULL,NULL,NULL,P,N
13333,Cy Young,2015,NL,bumgama01,8.0,210.0,0.0,NULL,NULL,Y
13334,Rookie of the Year,2015,AL,burnsbi02,6.0,150.0,0.0,NULL,NULL,Y
13335,Silver Slugger,2015,AL,cabremi01,NULL,NULL,NULL,NULL,1B,N
13336,MVP,2015,AL,cabremi01,40.0,420.0,0.0,NULL,NULL,Y
13337,MVP,2015,AL,cainlo01,225.0,420.0,0.0,NULL,NULL,Y
13338,Gold Glove,2015,AL,calhoko01,NULL,NULL,NULL,NULL,RF,N
13339,MVP,2015,NL,carpema01,26.0,420.0,0.0,NULL,NULL,Y
13340,Cy Young,2015,AL,carraca01,2.0,210.0,0.0,NULL,NULL,Y
13341,Gold Glove,2015,AL,cespeyo01,NULL,NULL,NULL,NULL,LF,N
13342,MVP,2015,NL,cespeyo01,24.0,420.0,0.0,NULL,NULL,Y
13343,MVP,2015,NL,colege01,3.0,420.0,0.0,NULL,NULL,Y
13344,Cy Young,2015,NL,colege01,40.0,210.0,0.0,NULL,NULL,Y
13345,TSN Manager of the Year,2015,NL,collite99,NULL,NULL,NULL,NULL,NULL,N
13346,BBWAA Manager of the Year,2015,NL,collite99,49.0,150.0,3.0,NULL,NULL,Y
13347,Rookie of the Year,2015,AL,correca01,NULL,NULL,NULL,NULL,NULL,N
13348,MVP,2015,AL,correca01,2.0,420.0,0.0,NULL,NULL,Y
13349,Rookie of the Year,2015,AL,correca01,124.0,150.0,17.0,NULL,NULL,Y
13350,Gold Glove,2015,NL,crawfbr01,NULL,NULL,NULL,NULL,SS,N
13351,Silver Slugger,2015,NL,crawfbr01,NULL,NULL,NULL,NULL,SS,N
13352,Silver Slugger,2015,AL,cruzne02,NULL,NULL,NULL,NULL,OF,N
13353,MVP,2015,AL,cruzne02,94.0,420.0,0.0,NULL,NULL,Y
13354,MVP,2015,AL,davisch02,32.0,420.0,0.0,NULL,NULL,Y
13355,MVP,2015,AL,daviswa01,1.0,420.0,0.0,NULL,NULL,Y
13356,Cy Young,2015,AL,daviswa01,10.0,210.0,0.0,NULL,NULL,Y
13357,Cy Young,2015,NL,degroja01,7.0,210.0,0.0,NULL,NULL,Y
13358,Rookie of the Year,2015,AL,deshide02,1.0,150.0,0.0,NULL,NULL,Y
13359,Hank Aaron Award,2015,AL,donaljo02,NULL,NULL,NULL,NULL,NULL,N
13360,Most Valuable Player,2015,AL,donaljo02,NULL,NULL,NULL,NULL,NULL,N
13361,Silver Slugger,2015,AL,donaljo02,NULL,NULL,NULL,NULL,3B,N
13362,TSN Major League Player of the Year,2015,ML,donaljo02,NULL,NULL,NULL,NULL,NULL,N
13363,MVP,2015,AL,donaljo02,385.0,420.0,23.0,NULL,NULL,Y
13364,MVP,2015,AL,doziebr01,1.0,420.0,0.0,NULL,NULL,Y
13365,Rookie of the Year,2015,NL,duffyma01,70.0,150.0,0.0,NULL,NULL,Y
13366,MVP,2015,AL,encared01,38.0,420.0,0.0,NULL,NULL,Y
13367,ALCS MVP,2015,AL,escobal02,NULL,NULL,NULL,NULL,NULL,N
13368,Gold Glove,2015,AL,escobal02,NULL,NULL,NULL,NULL,SS,N
13369,Cy Young,2015,AL,estrama01,3.0,210.0,0.0,NULL,NULL,Y
13370,Comeback Player of the Year,2015,AL,fieldpr01,NULL,NULL,NULL,NULL,NULL,N
13371,MVP,2015,AL,fieldpr01,33.0,420.0,0.0,NULL,NULL,Y
13372,BBWAA Manager of the Year,2015,AL,gibbojo02,22.0,150.0,1.0,NULL,NULL,Y
13373,BBWAA Manager of the Year,2015,AL,girarjo01,12.0,150.0,2.0,NULL,NULL,Y
13374,Gold Glove,2015,NL,goldspa01,NULL,NULL,NULL,NULL,1B,N
13375,Silver Slugger,2015,NL,goldspa01,NULL,NULL,NULL,NULL,1B,N
13376,MVP,2015,NL,goldspa01,234.0,420.0,0.0,NULL,NULL,Y
13377,MVP,2015,NL,gonzaad01,3.0,420.0,0.0,NULL,NULL,Y
13378,Silver Slugger,2015,NL,gonzaca01,NULL,NULL,NULL,NULL,OF,N
13379,Gold Glove,2015,NL,gordode01,NULL,NULL,NULL,NULL,2B,N
13380,Silver Slugger,2015,NL,gordode01,NULL,NULL,NULL,NULL,2B,N
13381,MVP,2015,NL,gordode01,6.0,420.0,0.0,NULL,NULL,Y
13382,MVP,2015,NL,grandcu01,4.0,420.0,0.0,NULL,NULL,Y
13383,Cy Young,2015,AL,grayso01,82.0,210.0,0.0,NULL,NULL,Y
13384,Gold Glove,2015,NL,greinza01,NULL,NULL,NULL,NULL,P,N
13385,MVP,2015,NL,greinza01,130.0,420.0,0.0,NULL,NULL,Y
13386,Cy Young,2015,NL,greinza01,147.0,210.0,10.0,NULL,NULL,Y
13387,Hank Aaron Award,2015,ML,harpebr03,NULL,NULL,NULL,NULL,NULL,N
13388,Most Valuable Player,2015,NL,harpebr03,NULL,NULL,NULL,NULL,NULL,N
13389,Silver Slugger,2015,NL,harpebr03,NULL,NULL,NULL,NULL,OF,N
13390,MVP,2015,NL,harpebr03,420.0,420.0,30.0,NULL,NULL,Y
13391,Comeback Player of the Year,2015,NL,harvema01,NULL,NULL,NULL,NULL,NULL,N
13392,Cy Young,2015,AL,hernafe02,9.0,210.0,0.0,NULL,NULL,Y
13393,Gold Glove,2015,NL,heywaja01,NULL,NULL,NULL,NULL,RF,N
13394,MVP,2015,NL,heywaja01,15.0,420.0,0.0,NULL,NULL,Y
13395,BBWAA Manager of the Year,2015,AL,hinchaj01,82.0,150.0,8.0,NULL,NULL,Y
13396,Gold Glove,2015,AL,hosmeer01,NULL,NULL,NULL,NULL,1B,N
13397,MVP,2015,AL,hosmeer01,2.0,420.0,0.0,NULL,NULL,Y
13398,BBWAA Manager of the Year,2015,NL,hurdlcl01,8.0,150.0,0.0,NULL,NULL,Y
13399,Rookie of the Year,2015,NL,kangju01,28.0,150.0,0.0,NULL,NULL,Y
13400,MVP,2015,NL,kershcl01,49.0,420.0,0.0,NULL,NULL,Y
13401,Cy Young,2015,NL,kershcl01,101.0,210.0,3.0,NULL,NULL,Y
13402,Cy Young Award,2015,AL,keuchda01,NULL,NULL,NULL,NULL,NULL,N
13403,Gold Glove,2015,AL,keuchda01,NULL,NULL,NULL,NULL,P,N
13404,MVP,2015,AL,keuchda01,107.0,420.0,0.0,NULL,NULL,Y
13405,Cy Young,2015,AL,keuchda01,186.0,210.0,22.0,NULL,NULL,Y
13406,Gold Glove,2015,AL,kiermke01,NULL,NULL,NULL,NULL,CF,N
13407,MVP,2015,AL,kiermke01,10.0,420.0,0.0,NULL,NULL,Y
13408,MVP,2015,AL,kinslia01,3.0,420.0,0.0,NULL,NULL,Y
13409,MVP,2015,AL,kipnija01,17.0,420.0,0.0,NULL,NULL,Y
13410,Cy Young,2015,AL,klubeco01,4.0,210.0,0.0,NULL,NULL,Y
13411,Cy Young,2015,NL,lackejo01,1.0,210.0,0.0,NULL,NULL,Y
13412,Rookie of the Year,2015,AL,lindofr01,109.0,150.0,13.0,NULL,NULL,Y
13413,Gold Glove,2015,AL,machama01,NULL,NULL,NULL,NULL,3B,N
13414,MVP,2015,AL,machama01,158.0,420.0,0.0,NULL,NULL,Y
13415,BBWAA Manager of the Year,2015,NL,maddojo99,NULL,NULL,NULL,NULL,NULL,N
13416,BBWAA Manager of the Year,2015,NL,maddojo99,124.0,150.0,18.0,NULL,NULL,Y
13417,Gold Glove,2015,NL,martest01,NULL,NULL,NULL,NULL,LF,N
13418,Silver Slugger,2015,AL,martijd02,NULL,NULL,NULL,NULL,OF,N
13419,MVP,2015,AL,martijd02,18.0,420.0,0.0,NULL,NULL,Y
13420,MVP,2015,AL,martiru01,2.0,420.0,0.0,NULL,NULL,Y
13421,BBWAA Manager of the Year,2015,NL,mathemi01,87.0,150.0,9.0,NULL,NULL,Y
13422,BBWAA Manager of the Year,2015,NL,mattido01,1.0,150.0,0.0,NULL,NULL,Y
13423,Silver Slugger,2015,AL,mccanbr01,NULL,NULL,NULL,NULL,C,N
13424,MVP,2015,AL,mccanbr01,2.0,420.0,0.0,NULL,NULL,Y
13425,Roberto Clemente Award,2015,ML,mccutan01,NULL,NULL,NULL,NULL,NULL,N
13426,Silver Slugger,2015,NL,mccutan01,NULL,NULL,NULL,NULL,OF,N
13427,MVP,2015,NL,mccutan01,139.0,420.0,0.0,NULL,NULL,Y
13428,Cy Young,2015,AL,mchugco01,5.0,210.0,0.0,NULL,NULL,Y
13429,Reliever of the Year Award,2015,NL,melanma01,NULL,NULL,NULL,NULL,NULL,N
13430,Cy Young,2015,NL,melanma01,5.0,210.0,0.0,NULL,NULL,Y
13431,Reliever of the Year Award,2015,AL,millean01,NULL,NULL,NULL,NULL,NULL,N
13432,Cy Young,2015,AL,millean01,3.0,210.0,0.0,NULL,NULL,Y
13433,Gold Glove,2015,NL,molinya01,NULL,NULL,NULL,NULL,C,N
13434,TSN Manager of the Year,2015,AL,molitpa01,NULL,NULL,NULL,NULL,NULL,N
13435,BBWAA Manager of the Year,2015,AL,molitpa01,33.0,150.0,2.0,NULL,NULL,Y
13436,Silver Slugger,2015,AL,moralke01,NULL,NULL,NULL,NULL,DH,N
13437,MVP,2015,AL,moralke01,7.0,420.0,0.0,NULL,NULL,Y
13438,MVP,2015,AL,moustmi01,3.0,420.0,0.0,NULL,NULL,Y
